"id" "period" "season" "sum_space_free" "sum_broken" "sum_total" "mean_predict_day_spaces_free" "perc_slot_free" "perc_broken_bikes" "name" "lat" "long" "total_station_size" "average_dist_bus" "bus_stops" "average_dist_school" "num_schools" "num_hosp" "departments" "average_dist_hosp" "num_mall" "average_dist_mall" "numb_shops_mall" "surface_mall" "average_surface" "average_dist_sale" "num_sale" "max_surface_sale" "mean_surface_sale" "min_surface_sale" "tot_surface_sales" "average_dist_open_air_market" "num_open_air_market" "max_days_open" "min_days_open" "mean_days_open" "tot_days_open" "max_total_places" "min_total_places" "mean_total_places" "tot_total_places" "stat_zone" "TOTALE" "Totale.stranieri" "perc_stranieri" "use"
"315" 80 "night" "autumn" 1725 162 1992 0.606205755211683 0.865963855421687 0.0813253012048193 "Matteotti 3" 45.068805 7.66785 24 248.63338551 20 219.241804564 4 0 0 0 0 0 0 0 0 205.534207344 2 316 288 260 576 266.27078764 1 6 6 6 6 7 7 7 7 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"316" 80 "night" "spring" 1843 240 2256 0.521722685816941 0.816932624113475 0.106382978723404 "Matteotti 3" 45.068805 7.66785 24 248.63338551 20 219.241804564 4 0 0 0 0 0 0 0 0 205.534207344 2 316 288 260 576 266.27078764 1 6 6 6 6 7 7 7 7 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"317" 80 "night" "summer" 1391 89 1632 0.621596823466954 0.852328431372549 0.0545343137254902 "Matteotti 3" 45.068805 7.66785 24 248.63338551 20 219.241804564 4 0 0 0 0 0 0 0 0 205.534207344 2 316 288 260 576 266.27078764 1 6 6 6 6 7 7 7 7 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"318" 80 "night" "winter" 1760 209 2256 0.482942647941988 0.780141843971631 0.0926418439716312 "Matteotti 3" 45.068805 7.66785 24 248.63338551 20 219.241804564 4 0 0 0 0 0 0 0 0 205.534207344 2 316 288 260 576 266.27078764 1 6 6 6 6 7 7 7 7 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"319" 81 "afternoon" "autumn" 1151 244 1778 0.611840585116314 0.647356580427447 0.137232845894263 "Mauriziano 1" 45.05012 7.66574 14 160.16309312 12 0 0 0 0 0 0 0 0 0 0 310.331127391 1 720 720 720 720 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"320" 81 "afternoon" "spring" 1318 27 1960 0.527677346873071 0.672448979591837 0.0137755102040816 "Mauriziano 1" 45.05012 7.66574 14 160.16309312 12 0 0 0 0 0 0 0 0 0 0 310.331127391 1 720 720 720 720 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"321" 81 "evening" "summer" 1082 195 1498 0.622069770108738 0.722296395193591 0.130173564753004 "Mauriziano 1" 45.05012 7.66574 14 160.16309312 12 0 0 0 0 0 0 0 0 0 0 310.331127391 1 720 720 720 720 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"322" 81 "evening" "winter" 1613 65 2436 0.482543387947828 0.662151067323481 0.0266830870279146 "Mauriziano 1" 45.05012 7.66574 14 160.16309312 12 0 0 0 0 0 0 0 0 0 0 310.331127391 1 720 720 720 720 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"323" 82 "morning" "autumn" 844 92 1245 0.607080585625875 0.677911646586345 0.0738955823293173 "Mauriziano 2" 45.05167 7.663495 15 209.470449227 16 331.183318442 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"324" 82 "morning" "spring" 1000 15 1380 0.523383482513431 0.72463768115942 0.0108695652173913 "Mauriziano 2" 45.05167 7.663495 15 209.470449227 16 331.183318442 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"325" 82 "morning" "summer" 744 100 1110 0.621245029620391 0.67027027027027 0.0900900900900901 "Mauriziano 2" 45.05167 7.663495 15 209.470449227 16 331.183318442 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"326" 82 "morning" "winter" 884 11 1335 0.482993568084551 0.662172284644195 0.00823970037453184 "Mauriziano 2" 45.05167 7.663495 15 209.470449227 16 331.183318442 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"327" 83 "morning" "autumn" 405 262 830 0.607080585625875 0.487951807228916 0.31566265060241 "Metro Paradiso" 45.07373 7.6018 10 110.53284832 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"328" 83 "morning" "spring" 396 260 920 0.523383482513431 0.430434782608696 0.282608695652174 "Metro Paradiso" 45.07373 7.6018 10 110.53284832 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"329" 83 "morning" "summer" 452 104 730 0.621187124168627 0.619178082191781 0.142465753424658 "Metro Paradiso" 45.07373 7.6018 10 110.53284832 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"330" 83 "afternoon" "winter" 279 286 890 0.482661379426187 0.313483146067416 0.321348314606742 "Metro Paradiso" 45.07373 7.6018 10 110.53284832 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"331" 84 "evening" "autumn" 1884 184 2280 0.602366527736347 0.826315789473684 0.0807017543859649 "Meucci" 45.06922 7.67609 19 208.60648436 20 88.9791037163 2 0 0 0 0 0 0 0 0 231.331626958 8 691 422 270 3380 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"332" 84 "night" "spring" 1570 45 1786 0.521722685816941 0.879059350503919 0.0251959686450168 "Meucci" 45.06922 7.67609 19 208.60648436 20 88.9791037163 2 0 0 0 0 0 0 0 0 231.331626958 8 691 422 270 3380 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"333" 84 "night" "summer" 1049 164 1330 0.621790300587345 0.788721804511278 0.123308270676692 "Meucci" 45.06922 7.67609 19 208.60648436 20 88.9791037163 2 0 0 0 0 0 0 0 0 231.331626958 8 691 422 270 3380 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"334" 84 "night" "winter" 1471 78 1786 0.482942647941988 0.823628219484882 0.0436730123180291 "Meucci" 45.06922 7.67609 19 208.60648436 20 88.9791037163 2 0 0 0 0 0 0 0 0 231.331626958 8 691 422 270 3380 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"335" 85 "late" "autumn" 2702 126 3388 0.611051787471675 0.797520661157025 0.0371900826446281 "Molinette 1" 45.042325 7.67319 28 192.86805787 16 182.494989691 2 1 1 332.35549846 0 0 0 0 0 240.628925191 6 2950 886 276 5317 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 1
"336" 85 "evening" "spring" 1104 1926 3780 0.521571453756028 0.292063492063492 0.509523809523809 "Molinette 1" 45.042325 7.67319 28 192.86805787 16 182.494989691 2 1 1 332.35549846 0 0 0 0 0 240.628925191 6 2950 886 276 5317 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 0
"337" 85 "late" "summer" 1575 756 2548 0.622307022832471 0.618131868131868 0.296703296703297 "Molinette 1" 45.042325 7.67319 28 192.86805787 16 182.494989691 2 1 1 332.35549846 0 0 0 0 0 240.628925191 6 2950 886 276 5317 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 0
"338" 85 "night" "winter" 1654 230 2632 0.482942647941988 0.628419452887538 0.0873860182370821 "Molinette 1" 45.042325 7.67319 28 192.86805787 16 182.494989691 2 1 1 332.35549846 0 0 0 0 0 240.628925191 6 2950 886 276 5317 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 1
"339" 86 "morning" "autumn" 719 25 1230 0.607172408389088 0.584552845528455 0.0203252032520325 "Molinette 2" 45.04275 7.67749 15 148.472163939 6 0 0 0 0 0 0 0 0 0 0 204.509959055 2 1088 732 377 1465 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 0
"340" 86 "morning" "spring" 362 389 1365 0.523249843241853 0.265201465201465 0.284981684981685 "Molinette 2" 45.04275 7.67749 15 148.472163939 6 0 0 0 0 0 0 0 0 0 0 204.509959055 2 1088 732 377 1465 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 0
"341" 86 "afternoon" "summer" 620 236 1410 0.623087464700594 0.439716312056738 0.167375886524823 "Molinette 2" 45.04275 7.67749 15 148.472163939 6 0 0 0 0 0 0 0 0 0 0 204.509959055 2 1088 732 377 1465 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 0
"342" 86 "morning" "winter" 469 59 1335 0.482993568084551 0.351310861423221 0.0441947565543071 "Molinette 2" 45.04275 7.67749 15 148.472163939 6 0 0 0 0 0 0 0 0 0 0 204.509959055 2 1088 732 377 1465 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 0
"343" 87 "afternoon" "autumn" 2196 61 3528 0.612032627412984 0.622448979591837 0.0172902494331066 "Montevideo" 45.037045 7.6517 28 217.555779371 10 252.442641199 4 0 0 0 0 0 0 0 0 255.450418296 7 715 497 255 3480 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 1
"344" 87 "afternoon" "spring" 2078 213 3836 0.528375441548831 0.541710114702815 0.055526590198123 "Montevideo" 45.037045 7.6517 28 217.555779371 10 252.442641199 4 0 0 0 0 0 0 0 0 255.450418296 7 715 497 255 3480 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 1
"345" 87 "morning" "summer" 1549 72 2072 0.621087353463266 0.747586872586873 0.0347490347490347 "Montevideo" 45.037045 7.6517 28 217.555779371 10 252.442641199 4 0 0 0 0 0 0 0 0 255.450418296 7 715 497 255 3480 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 1
"346" 87 "evening" "winter" 2638 248 4788 0.482260285484437 0.550960735171262 0.051796157059315 "Montevideo" 45.037045 7.6517 28 217.555779371 10 252.442641199 4 0 0 0 0 0 0 0 0 255.450418296 7 715 497 255 3480 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 1
"347" 88 "afternoon" "autumn" 614 123 1016 0.611840585116314 0.604330708661417 0.121062992125984 "Municipio" 45.07746 7.56955 8 207.699636159 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"348" 88 "afternoon" "spring" 488 201 1120 0.527677346873071 0.435714285714286 0.179464285714286 "Municipio" 45.07746 7.56955 8 207.699636159 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"349" 88 "afternoon" "summer" 496 85 752 0.623583940483612 0.659574468085106 0.113031914893617 "Municipio" 45.07746 7.56955 8 207.699636159 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"350" 88 "morning" "winter" 298 177 704 0.482814948553013 0.423295454545455 0.251420454545455 "Municipio" 45.07746 7.56955 8 207.699636159 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"351" 89 "afternoon" "autumn" 511 2 889 0.611840585116314 0.574803149606299 0.00224971878515186 "Municipio" 45.09438 7.52432 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"352" 89 "evening" "spring" 257 0 553 0.50627239851503 0.464737793851718 0 "Municipio" 45.09438 7.52432 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"353" 89 "afternoon" "summer" 330 1 469 0.624192043983278 0.70362473347548 0.00213219616204691 "Municipio" 45.09438 7.52432 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"354" 89 "afternoon" "winter" 264 7 623 0.482661379426187 0.423756019261637 0.0112359550561798 "Municipio" 45.09438 7.52432 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"355" 90 "morning" "autumn" 791 99 1079 0.607080585625875 0.733086190917516 0.0917516218721038 "Municipio" 45.1331 7.63253 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"356" 90 "morning" "spring" 553 93 1183 0.522916402072801 0.467455621301775 0.0786136939983094 "Municipio" 45.1331 7.63253 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"357" 90 "afternoon" "summer" 990 89 1222 0.623583940483612 0.810147299509002 0.0728314238952537 "Municipio" 45.1331 7.63253 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"358" 90 "morning" "winter" 673 99 1157 0.482993568084551 0.581676750216076 0.0855661192739844 "Municipio" 45.1331 7.63253 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"359" 91 "morning" "autumn" 634 169 1230 0.606887385754518 0.515447154471545 0.13739837398374 "Murazzi" 45.06193 7.693955 15 216.50289797 20 215.967780331 4 0 0 0 0 0 0 0 0 304.632291161 3 1000 839 519 2519 0 0 0 0 0 0 0 0 0 0 "BORGO NUOVO" 5019 553 0.110181311018131 0
"360" 91 "afternoon" "spring" 1046 69 2115 0.527846828538404 0.494562647754137 0.0326241134751773 "Murazzi" 45.06193 7.693955 15 216.50289797 20 215.967780331 4 0 0 0 0 0 0 0 0 304.632291161 3 1000 839 519 2519 0 0 0 0 0 0 0 0 0 0 "BORGO NUOVO" 5019 553 0.110181311018131 0
"361" 91 "morning" "summer" 607 152 1110 0.621245029620391 0.546846846846847 0.136936936936937 "Murazzi" 45.06193 7.693955 15 216.50289797 20 215.967780331 4 0 0 0 0 0 0 0 0 304.632291161 3 1000 839 519 2519 0 0 0 0 0 0 0 0 0 0 "BORGO NUOVO" 5019 553 0.110181311018131 0
"362" 91 "morning" "winter" 371 42 1335 0.482993568084551 0.277902621722846 0.0314606741573034 "Murazzi" 45.06193 7.693955 15 216.50289797 20 215.967780331 4 0 0 0 0 0 0 0 0 304.632291161 3 1000 839 519 2519 0 0 0 0 0 0 0 0 0 0 "BORGO NUOVO" 5019 553 0.110181311018131 0
"363" 92 "late" "autumn" 1853 446 2440 0.610518302958644 0.759426229508197 0.182786885245902 "Nizza 1" 45.057085 7.67681 20 161.567705543 7 0 0 0 0 0 0 0 0 0 0 241.483619689 4 885 515 276 2060 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"364" 92 "late" "spring" 2076 293 2720 0.524269606603293 0.763235294117647 0.107720588235294 "Nizza 1" 45.057085 7.67681 20 161.567705543 7 0 0 0 0 0 0 0 0 0 0 241.483619689 4 885 515 276 2060 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"365" 92 "early" "summer" 1404 306 1880 0.621983338506721 0.746808510638298 0.162765957446809 "Nizza 1" 45.057085 7.67681 20 161.567705543 7 0 0 0 0 0 0 0 0 0 0 241.483619689 4 885 515 276 2060 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"366" 92 "early" "winter" 2242 517 3500 0.482732028832974 0.640571428571429 0.147714285714286 "Nizza 1" 45.057085 7.67681 20 161.567705543 7 0 0 0 0 0 0 0 0 0 0 241.483619689 4 885 515 276 2060 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"367" 93 "early" "autumn" 1744 66 2034 0.601382361780708 0.857423795476893 0.0324483775811209 "Nizza 2" 45.05426 7.675595 18 220.494609577 11 162.365691597 4 0 0 0 0 0 0 0 0 211.858968031 7 885 450 252 3153 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"368" 93 "morning" "spring" 1370 55 1656 0.523383482513431 0.827294685990338 0.0332125603864734 "Nizza 2" 45.05426 7.675595 18 220.494609577 11 162.365691597 4 0 0 0 0 0 0 0 0 211.858968031 7 885 450 252 3153 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"369" 93 "early" "summer" 1484 70 1692 0.621983338506721 0.877068557919622 0.041371158392435 "Nizza 2" 45.05426 7.675595 18 220.494609577 11 162.365691597 4 0 0 0 0 0 0 0 0 211.858968031 7 885 450 252 3153 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"370" 93 "morning" "winter" 1258 13 1602 0.482993568084551 0.785268414481898 0.00811485642946317 "Nizza 2" 45.05426 7.675595 18 220.494609577 11 162.365691597 4 0 0 0 0 0 0 0 0 211.858968031 7 885 450 252 3153 0 0 0 0 0 0 0 0 0 0 "PIAZZA NIZZA" 10732 1552 0.144614237793515 1
"371" 94 "night" "autumn" 524 91 1162 0.606205755211683 0.450946643717728 0.0783132530120482 "Nizza 3" 45.03574 7.66866 14 233.111579995 10 268.94718135 8 0 0 0 0 0 0 0 0 136.318385908 4 2090 1521 860 6085 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 0
"372" 94 "night" "spring" 329 118 1302 0.521635126605107 0.252688172043011 0.0906298003072197 "Nizza 3" 45.03574 7.66866 14 233.111579995 10 268.94718135 8 0 0 0 0 0 0 0 0 136.318385908 4 2090 1521 860 6085 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 0
"373" 94 "night" "summer" 537 83 966 0.621567971700245 0.555900621118012 0.0859213250517598 "Nizza 3" 45.03574 7.66866 14 233.111579995 10 268.94718135 8 0 0 0 0 0 0 0 0 136.318385908 4 2090 1521 860 6085 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 0
"374" 94 "late" "winter" 184 59 728 0.487376123880784 0.252747252747253 0.081043956043956 "Nizza 3" 45.03574 7.66866 14 233.111579995 10 268.94718135 8 0 0 0 0 0 0 0 0 136.318385908 4 2090 1521 860 6085 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 0
"375" 95 "evening" "autumn" 1976 114 2261 0.602748433237473 0.873949579831933 0.0504201680672269 "O.G.R." 45.066655 7.66182 19 265.398315064 15 268.367438151 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"376" 95 "evening" "spring" 2227 135 2546 0.521809783605337 0.874705420267086 0.0530243519245876 "O.G.R." 45.066655 7.66182 19 265.398315064 15 268.367438151 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"377" 95 "evening" "summer" 1738 119 2033 0.622069770108738 0.85489424495819 0.05853418593212 "O.G.R." 45.066655 7.66182 19 265.398315064 15 268.367438151 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"378" 95 "late" "winter" 1508 65 1729 0.482710443608148 0.87218045112782 0.037593984962406 "O.G.R." 45.066655 7.66182 19 265.398315064 15 268.367438151 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"379" 96 "morning" "autumn" 929 14 1328 0.607080585625875 0.699548192771084 0.0105421686746988 "Orbassano" 45.05312 7.655695 16 192.638402358 14 311.964090316 6 0 0 0 0 0 0 0 0 161.886418772 1 624 624 624 624 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"380" 96 "morning" "spring" 1119 13 1472 0.523383482513431 0.760190217391304 0.00883152173913043 "Orbassano" 45.05312 7.655695 16 192.638402358 14 311.964090316 6 0 0 0 0 0 0 0 0 161.886418772 1 624 624 624 624 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"381" 96 "morning" "summer" 900 19 1184 0.621245029620391 0.760135135135135 0.0160472972972973 "Orbassano" 45.05312 7.655695 16 192.638402358 14 311.964090316 6 0 0 0 0 0 0 0 0 161.886418772 1 624 624 624 624 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"382" 96 "morning" "winter" 1068 19 1424 0.482993568084551 0.75 0.0133426966292135 "Orbassano" 45.05312 7.655695 16 192.638402358 14 311.964090316 6 0 0 0 0 0 0 0 0 161.886418772 1 624 624 624 624 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"383" 97 "afternoon" "autumn" 830 32 1905 0.611840585116314 0.435695538057743 0.0167979002624672 "Padova" 45.0791 7.698425 15 261.079594523 10 0 0 0 0 0 0 0 0 0 0 114.338268187 2 2500 1507 514 3014 195.998216182 1 6 6 6 6 51 51 51 51 "ROSSINI" 6410 948 0.14789391575663 0
"384" 97 "morning" "spring" 664 10 1380 0.523383482513431 0.481159420289855 0.0072463768115942 "Padova" 45.0791 7.698425 15 261.079594523 10 0 0 0 0 0 0 0 0 0 0 114.338268187 2 2500 1507 514 3014 195.998216182 1 6 6 6 6 51 51 51 51 "ROSSINI" 6410 948 0.14789391575663 0
"385" 97 "evening" "summer" 1017 17 1605 0.621771137231192 0.633644859813084 0.0105919003115265 "Padova" 45.0791 7.698425 15 261.079594523 10 0 0 0 0 0 0 0 0 0 0 114.338268187 2 2500 1507 514 3014 195.998216182 1 6 6 6 6 51 51 51 51 "ROSSINI" 6410 948 0.14789391575663 1
"386" 97 "morning" "winter" 516 14 1320 0.483282212261661 0.390909090909091 0.0106060606060606 "Padova" 45.0791 7.698425 15 261.079594523 10 0 0 0 0 0 0 0 0 0 0 114.338268187 2 2500 1507 514 3014 195.998216182 1 6 6 6 6 51 51 51 51 "ROSSINI" 6410 948 0.14789391575663 0
"387" 98 "late" "autumn" 1721 142 2074 0.610518302958644 0.829797492767599 0.068466730954677 "Paleocapa" 45.064155 7.67881 17 213.923668712 23 226.569347581 8 0 0 0 1 188.372106241 25 2435 2435 220.418630967 26 3260 673 298 17502 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"388" 98 "late" "spring" 1190 710 2329 0.524637656436915 0.510948905109489 0.304851867754401 "Paleocapa" 45.064155 7.67881 17 213.923668712 23 226.569347581 8 0 0 0 1 188.372106241 25 2435 2435 220.418630967 26 3260 673 298 17502 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 0
"389" 98 "night" "summer" 729 195 1190 0.621790300587345 0.612605042016807 0.163865546218487 "Paleocapa" 45.064155 7.67881 17 213.923668712 23 226.569347581 8 0 0 0 1 188.372106241 25 2435 2435 220.418630967 26 3260 673 298 17502 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 0
"390" 98 "late" "winter" 548 379 1513 0.482802150207382 0.362194315928619 0.250495703899537 "Paleocapa" 45.064155 7.67881 17 213.923668712 23 226.569347581 8 0 0 0 1 188.372106241 25 2435 2435 220.418630967 26 3260 673 298 17502 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 0
"391" 99 "morning" "autumn" 702 343 1245 0.607080585625875 0.563855421686747 0.275502008032128 "Paravia" 45.077575 7.67035 15 157.615723819 16 145.794885347 2 0 0 0 0 0 0 0 0 248.226852184 7 600 381 295 2669 0 0 0 0 0 0 0 0 0 0 "PIAZZA STATUTO" 8009 956 0.119365713572231 0
"392" 99 "morning" "spring" 1017 134 1350 0.522802318397865 0.753333333333333 0.0992592592592593 "Paravia" 45.077575 7.67035 15 157.615723819 16 145.794885347 2 0 0 0 0 0 0 0 0 248.226852184 7 600 381 295 2669 0 0 0 0 0 0 0 0 0 0 "PIAZZA STATUTO" 8009 956 0.119365713572231 1
"393" 99 "morning" "summer" 698 200 1005 0.622959543344283 0.69452736318408 0.199004975124378 "Paravia" 45.077575 7.67035 15 157.615723819 16 145.794885347 2 0 0 0 0 0 0 0 0 248.226852184 7 600 381 295 2669 0 0 0 0 0 0 0 0 0 0 "PIAZZA STATUTO" 8009 956 0.119365713572231 1
"394" 99 "morning" "winter" 754 331 1290 0.482282000336749 0.584496124031008 0.256589147286822 "Paravia" 45.077575 7.67035 15 157.615723819 16 145.794885347 2 0 0 0 0 0 0 0 0 248.226852184 7 600 381 295 2669 0 0 0 0 0 0 0 0 0 0 "PIAZZA STATUTO" 8009 956 0.119365713572231 1
"395" 100 "morning" "autumn" 630 10 830 0.607080585625875 0.759036144578313 0.0120481927710843 "Pettiti" 45.12989 7.63129 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"396" 100 "evening" "spring" 929 39 1370 0.521880977627134 0.678102189781022 0.0284671532846715 "Pettiti" 45.12989 7.63129 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"397" 100 "afternoon" "summer" 798 3 920 0.623410099750108 0.867391304347826 0.00326086956521739 "Pettiti" 45.12989 7.63129 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"398" 100 "morning" "winter" 680 19 890 0.482993568084551 0.764044943820225 0.0213483146067416 "Pettiti" 45.12989 7.63129 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"399" 102 "morning" "autumn" 841 30 1245 0.607080585625875 0.675502008032129 0.0240963855421687 "Piazza d`Armi" 45.048125 7.65839 15 286.821670952 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "STADIO COMUNALE-PIAZZA D ARMI" 3122 236 0.0755925688661115 1
