"","id_stazione","nome","observations","station_operation_days","avg_min_interval","sd_min_interval","max_min_interval","avg_available","avg_spaces","avg_total"
"155","8353d3bd1c05ed80020d556869f03f08","Gran Madre",1865,228.715324074074,176.628025022341,96.0783080768282,3366.25,6.34798927613941,4.60697050938338,10.9549597855228
"156","8445975fcb2fd864e381ddf09407057b","Stati Uniti 1",719,99.2134837962963,198.951112656467,149.216835241112,2459.41666666667,2.41585535465925,12.4659248956885,14.8817802503477
"157","851303515a8f2fd76e51e0a609d1e4d9","Livorno",1863,228.67494212963,176.817641796386,96.6003598538971,3366.25,7.86849168008588,7.85614600107354,15.7246376811594
"158","854c87f0eb5fd195f280a7dbc61fa39a","Baretti",1864,228.715324074074,176.722782546495,96.2212010338145,3366.25,4.65504291845494,9.76341201716738,14.4184549356223
"159","87b62141bf8297b1b4e5b4bfe52c5cac","Giulia di Barolo",1865,228.715324074074,176.628025022341,96.0979111039368,3366.25,7.66756032171582,3.88847184986595,11.5560321715818
"160","88cfc47b6970baabea2458af8fcc305b","Porta Nuova 2",1864,228.715324074074,176.722782546495,96.2383359362675,3366.25,6.25107296137339,18.5477467811159,24.7988197424893
"161","89133cb9d5cfa00e1733665ec0ec7dbc","Municipio",2583,328.179780092593,182.981068524971,113.884674396742,3366.25,2.75725900116144,3.83546264034069,6.59272164150213
"162","8a3a53282bb598dd7af17e701d9800ff","RAI",719,99.2135300925926,198.955447380621,149.090188517577,2459.41666666667,5.32545201668985,8.80667593880389,14.1321279554937
"163","8bca5f91b24693d216f576525e7c1647","Largo Oropa",2582,328.179918981481,183.05201394268,114.090807666623,3366.25,5.46127033307514,1.23741285824942,6.69868319132455
"164","8c12fcd7311c98e9a948af38caa4d051","Certosa / P.le Avis",2584,328.179699074074,182.910210268318,113.737756421975,3366.25,1.12693498452012,1.64551083591331,2.77244582043344
"165","8d0923df4f487be62b1d41b9229714b1","Lione",719,99.2134606481481,198.955308298563,149.077994569609,2459.41666666667,4.07649513212796,6.25173852573018,10.3282336578581
"166","8d5cc1c49d81c66760c500a922d80b5c","Europa Unita",2583,328.179791666667,182.981074977416,113.846628151359,3366.25,2.59272164150213,2.74603174603175,5.33875338753388
"167","8d905cb233d02886d288c0185f870832","Tribunale",2583,328.179131944444,182.980700735579,114.007027263333,3366.25,0,0,0
"168","8e8de5efc9bbc722629d8956c897bdea","Consolata",718,99.2129282407407,199.231360259981,149.588410367405,2459.4,4.62395543175488,7.96518105849582,12.5891364902507
"169","8fa4807880ed26b205517a071dca0c21","Savonera",2582,328.17974537037,183.051917118513,113.991452241694,3366.25,1.60263361735089,6.66653756777692,8.26917118512781
"170","8fe5434fe7ec6c7e1c1fa865ce2d3444","Carrara",719,99.2138078703704,198.951761706073,149.028376456664,2459.41666666667,9.61335187760779,7.99304589707928,17.6063977746871
"171","92b1ecbf2a2372db24c7c9b1c907965a","De Gasperi",719,99.2139467592593,198.956281872972,149.177556481031,2459.41666666667,4.6759388038943,9.557719054242,14.2336578581363
"172","9308a26d3b094dd3db5e39f049067c24","De Gasperi",1864,228.715324074074,176.722782546495,96.1789683623197,3366.25,5.57510729613734,9.86802575107296,15.4431330472103
"173","937051dc39cd2b869dfb14c0c9ec2e21","Matteotti 1",1864,228.715324074074,176.722782546495,96.2222667822261,3366.25,2.67757510729614,7.3744635193133,10.0520386266094
"174","93cc68b058bc0ea16b730c0d8254a460","Meucci",1864,228.715324074074,176.722782546495,96.136385763411,3366.25,3.61856223175966,13.3572961373391,16.9758583690987
"175","93d1d41761adc26f853a3d82987f0d57","Giulia di Barolo",719,99.2140046296296,198.956397774687,149.201649378835,2459.41666666667,6.60778859527121,4.04172461752434,10.6495132127955
"176","948f10ebf65727d04a046fb92ba6ca82","Giambone",719,99.2143287037037,198.957046824293,149.352808674942,2459.41666666667,8.55910987482615,6.0778859527121,14.6369958275382
"177","94fb494abcb6323bee9726f8b2950ff4","Livorno 2",719,99.214224537037,198.956838201205,149.172275818718,2459.41666666667,6.16411682892907,8.1182197496523,14.2823365785814
"178","98429a4e5f54ed15e8f8a58093f55227","Vittorio Emanuele II 3",719,99.2132638888889,198.954914232731,149.208298671893,2459.41666666667,2.21140472878999,13.2350486787204,15.4464534075104
