"Anno";"Provincia";"CodiceIstatComune";"Comune";"DenominazioneEsercizio";"Indirizzo";"Tipologia";"SettoreMerceologico";"SuperficieDiVenditaMq";"InseritoInCC";"NuovaApertura";"Cessazione";"AmpliamentoRiduzione";"Volturazione";""
"2014";"Cuneo";"4029";"BRA";"ZHANG YONG";"BORGO SAN MARTINO 58";"M";"Non alimentare";"1415";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4028";"BOVES";"Vetraria Giuliano G. e C. s.a.s.";"via Peveragno 93";"M";"Non alimentare";"360";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4028";"BOVES";"DIMAR S.P.A.";"VIA DEL MERCATO 7";"M";"Misto";"1275";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"ASTEGGIANO GIUSEPPE e C. SNC.";"VIA BORGO NUOVO 40";"M";"Non alimentare";"1190";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"DPS GROUP SRL.";"VIA DON ORIONE";"M";"Non alimentare";"834";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4028";"BOVES";"PRO.VALLIGRANDA s.r.l.";"via Barali 5";"M";"Misto";"800";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"MAGAZZINI MONTELLO SPA";"VIA MONTELLO 25";"M";"Non alimentare";"823";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"BILLA AG-INSEGNA E MARCHIO PENNY MARKET";"VIA CUNEO 168";"M";"Misto";"895";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4028";"BOVES";"MAXISCONTO S.R.L.";"Via Stazione 25";"M";"Misto";"589";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"DIMAR SPA";"VIA SOLFERINO ANG. VIA BALLERINI";"M";"Misto";"399";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"PARATI CERUTTI SNC.";"VIA PESCHIERA 8";"M";"Non alimentare";"500";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"ORTOBRA SUPERFRESCHI SRL.";"CORSO IV NOVEMBRE 50";"M";"Misto";"435";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"MAGAZZINI EDILI TONTINE GOEM LUIGI & C. SAS.";"VIA G. B. GANDINO 55";"M";"Non alimentare";"1150";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4028";"BOVES";"MAXI DI s.r.l.";"VIA PEVERAGNO 105";"M";"Misto";"578";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"CARDONA SRL.";"VIA MERCANTINI 36";"M";"Non alimentare";"488";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"COOPERATIVA TOP LABOR";"VIA ADUA ANGOLO VIA VITTORIO VENETO 10";"M";"Misto";"975";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"DIMAR SPA";"VIA G. B. GANDINO 56/58";"M";"Misto";"1510";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"PANERO GIUSEPPE SRL.";"VIA DON ORIONE 115/C";"M";"Non alimentare";"600";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"PNEUS INTERNATIONAL SRL.";"BORGO S. MARTINO 48";"M";"Non alimentare";"660";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"DI.ME SRL.";"VIA DON ORIONE 75";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"TUTTOCASA DI CUGNOLIO SERGIO e C. SAS.";"VIALE MADONNA DEI FIORI 54";"M";"Non alimentare";"600";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"PAROLA ANDREA e C. SNC";"Via Po 1";"M";"Non alimentare";"400";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"L'EMPORIO AGRICOLO SAS";"VIALE DEL PESCO 21";"M";"Non alimentare";"179";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"AGRIFARMA SPA";"VIALE MADONNA DEI FIORI 20";"M";"Non alimentare";"610";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"FER EDIL SNC";"VIA MOMBIRONE 42";"M";"Non alimentare";"385";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"CENTRO CERAMICHE SNC";"CORSO ALBA 49";"M";"Non alimentare";"515";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"TELEALBA SRL";"VIA DON ORIONE 72";"M";"Misto";"830";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"POGGIOLESI UGO";"VIA LAGHI DI AVIGLIANA 218";"M";"Non alimentare";"270";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"MIM SNC";"CORSO ALBA 27";"G";"Non alimentare";"2100";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"ROBASTO EDILIZIA s.a.s.";"VIA CASCINA NUOVA 2";"M";"Non alimentare";"390";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"DIMAR SPA";"VIA F.LLI  ROSSELLI 8";"M";"Misto";"943";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"PAROLA LUIGI";"Corso Romita 63/b";"M";"Non alimentare";"362";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"DIMAR SPA";"FRAZ. SAN BARNABA 150";"M";"Misto";"1480";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"COOPERATIVA TOP LABOR SOC. COOP";"PIAZZA DELLA VITTORIA 8";"M";"Misto";"420";"NO";"0";"0";"0";"1";""
"2014";"Cuneo";"4034";"BUSCA";"SISTER SNC DI TOLIN GIULIANA E TOLIN VALERIA";"CORSO ROMITA 20";"M";"Misto";"310";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"DIMAR SPA";"VIA DON ORIONE 45";"G";"Misto";"4250";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"SALVADORI Piernello e C. snc";"Via Laghi d'Avigliana 181/a";"M";"Non alimentare";"320";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"DIMAR SPA";"CORSO ALBA 12";"M";"Misto";"380";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"RICCA Andrea e C. snc";"Via Vecchia di cuneo 45BIS";"M";"Non alimentare";"322";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"IN'S MERCATO SPA";"VIALE MADONNA DEI FIORI 20";"M";"Misto";"753";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4029";"BRA";"DIMAR SPA";"PIAZZA VALFRE 3";"M";"Misto";"722";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4034";"BUSCA";"DIMAR SPA";"Via Dronero 13";"M";"Misto";"399";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"GHIGO MARINELLA";"VIA CESARE BATTISTI 113";"M";"Non alimentare";"185";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4041";"CARAMAGNA PIEMONTE";"AR ARREDAMENTI SNC";"STRADA CARMAGNOLA 58";"M";"Non alimentare";"250";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"OBERTO e ALLERINO SDF";"PIAZZA TRENTO TRIESTE 45";"M";"Non alimentare";"327";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"QUAGLIA SECONDO SNC";"CORSO RODILHAN 60";"M";"Non alimentare";"317";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"CONSORZIO AGRARIO DELLE PROVINCE DEL NORD OVEST";"VIA CENTALLO 68";"M";"Misto";"189";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"ARNEODO FRANCO SNC";"VIA I MAGGIO 18";"M";"Non alimentare";"441";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"TOMATIS GIACOMO SRL";"VIA BERNEZZO 82";"M";"Non alimentare";"1390";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4041";"CARAMAGNA PIEMONTE";"SORASIO ARREDAMENTI DI SORASIO GIACOMO  e C. SNC";"VIA ROMA 45";"M";"Non alimentare";"305";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"ROAGNA GIUSEPPE e NATALE";"CORSO ASTI 23";"M";"Non alimentare";"210";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"EDIL CIRAVEGNA SAS";"VIA CENTALLO 62";"M";"Non alimentare";"452";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"CILLARIO TOMMASO e C. SNC";"VIA CIRCONVALLAZIONE 32";"M";"Non alimentare";"162";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"CAVALLO PAOLO";"VIA DIVISIONE CUNEENSE 19/C";"M";"Non alimentare";"186";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4037";"CANALE";"DIMAR SPA";"VIA ROMA 162";"M";"Misto";"599";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"FUSO ATTILIO";"VIA VALGRANA 50";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"COOPERATIVA DEI LAVORATORI SOCIETA' COOPERATIVA";"VIA BERNEZZO 43";"M";"Misto";"598";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4042";"CARDE'";"CI ESSE SNC MAXI MERCATO";"C.SO VITTORIO EMANUELE II 7/9";"M";"Misto";"600";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"DIMAR S.p.A.";"VIA CIRCONVALLAZIONE 6";"M";"Misto";"685";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4041";"CARAMAGNA PIEMONTE";"SORASIO ALBERTO";"PIAZZA UMBERTO I 5";"M";"Non alimentare";"160";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"MAXISCONTO";"VIA SILVIO PELLICO 6";"M";"Misto";"702";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4041";"CARAMAGNA PIEMONTE";"COOPERATIVA TOP LABOR SC";"VIA SAN SEBASTIANO 35";"M";"Misto";"331";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"IREC SNC DI LERDA ADRIANO E C.";"VIA VALGRANA 61";"M";"Non alimentare";"381";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"ROVERE SNC";"VIA ROMA 121";"M";"Non alimentare";"381";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"ARMONIA DI PASQUALE E C. SAS";"VIA CESARE BATTISTI 32";"M";"Non alimentare";"270";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"BOANO MOTO SRL DI BOANO ROBERTO E C.";"VIA CESARE BATTISTI 73";"M";"Non alimentare";"227";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4040";"CARAGLIO";"PAROLA ROBERTO";"VIA BERNEZZO 69";"M";"Non alimentare";"170";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"SCARPE MATTE sas";"VIA NEIVE 12";"M";"Non alimentare";"330";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"MOBILI MAGNINO SNC";"VIA LANGHE 53";"M";"Non alimentare";"200";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"PANIATE DI PANIATE LUCIANO & C. SNC";"Via Neive 16";"M";"Non alimentare";"1499";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"AZ. MOBILI SRL";"VIA NEIVE 16 B";"M";"Non alimentare";"1500";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4045";"CASALGRASSO";"LUCIANO MOTO";"VIA CIRCONVALLAZIONE";"M";"Non alimentare";"1500";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4045";"CASALGRASSO";"Arredamento G. & C. snc di Cicchino Enzo e C.";"Via Lobriasco 1/5";"M";"Non alimentare";"691";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4045";"CASALGRASSO";"FRAVIT SRL";"VIA SALUZZO 41";"M";"Non alimentare";"500";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"Colline Albesi Soc. Coop. r.l.";"Via Alba 15";"M";"Alimentare";"285";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"GABBIO WALTER";"VIA ALBA 2 A";"M";"Non alimentare";"228";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"PIASTRELLE RINALDI SNC";"VIA LANGHE 4";"M";"Non alimentare";"199";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4045";"CASALGRASSO";"GIO & CO SNC";"VIA BRAIDA 11";"M";"Misto";"300";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"FANTINO GIUSEPPE e C. SNC";"PIAZZA F. GALLI 2";"M";"Non alimentare";"240";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"BILLA AKTIEN GEMSLLSCHAFT";"Via Alba 23";"G";"Misto";"3035";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4055";"CASTIGLIONE FALLETTO";"CANTINA ""GIGI ROSSO"" SRL";"VIA ALBA-BAROLO 46";"M";"Alimentare";"170";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"AL.MA 3 S.r.l.";"VIALE VITTORIO VENETO 42";"M";"Misto";"202";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"UNIEURO SPA";"VIA NEIVE 16 B";"M";"Non alimentare";"1500";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"JUST UOMO SAS";"Via Alba 32";"M";"Misto";"166";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"DEMA SRL";"Via Alba 32";"M";"Non alimentare";"172";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4045";"CASALGRASSO";"LUCIANO MOTO S.A.S. DI DEFINA LUCIANO & C.";"Via Circonvallazione 49";"M";"Non alimentare";"240";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"IN'S MERCATO S.P.A";"VIA LANGHE 4";"M";"Misto";"764";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4045";"CASALGRASSO";"G.F. DI POPPA GIANLUCA E C. S.A.S";"VIA CIRCONVALLAZIONE 57";"M";"Misto";"284";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"ITALPEL srl";"VIA NEIVE 69/A";"M";"Non alimentare";"750";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"MIROGLIO FASHION SRL";"Via Neive 33-35";"M";"Non alimentare";"403";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4043";"CARRU'";"DIMAR S.p.A.";"VIA CIRCONVALLAZIONE 2";"M";"Misto";"518";"NO";"0";"1";"0";"0";""
"2014";"Cuneo";"4058";"CAVALLERLEONE";"ARREDAMENTI 2 G DI GIORDANA e C. S.N.C.";"STRADA STATALE 20 9";"M";"Non alimentare";"396";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4046";"CASTAGNITO";"Dellapiana Giancarlo";"Via Alba 2/A";"M";"Non alimentare";"330";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"CEREAL SEMI DI SARTORIS STEFANO & C.";"Via XXIV Maggio 48";"M";"Non alimentare";"223";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4061";"CENTALLO";"GASTALDI MOBILI SNC";"FRAZIONE ROATA CHIUSANI REGIONE PEDAGGIO SOPRANO 101";"M";"Non alimentare";"450";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4061";"CENTALLO";"SERENO S.P.A.";"REGIONE SAN QUIRICO 670";"G";"Non alimentare";"5500";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4062";"CERESOLE ALBA";"LANGA & ROERO COMMERCIALE DI OLIVERO GUALTIERO  & C. S.N.C.";"PIAZZALE DEI CILIEGI 7";"M";"Misto";"609";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4061";"CENTALLO";"CRAVERO S.N.C. DI CRAVERO SIMONA & C.";"VIA TORINO 97";"M";"Misto";"329";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4064";"CERVASCA";"La Fattoria snc";"Via Nazionale 7";"M";"Alimentare";"284";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4064";"CERVASCA";"Pezzoli s.a.s.";"Via Nazionale 64";"M";"Non alimentare";"1190";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"NUOVA EUROSPESA SRL DI DELLACROCE & C.";"Via Roma 98";"M";"Misto";"290";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"FRANCO SAS DI MAURO BERTINO e C.";"VIA MONDOVI' 11";"M";"Non alimentare";"309";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"CONSORZIO AGRARIO PROVINCIALE CUNEO";"PIAZZA CAPPUCCINI";"M";"Non alimentare";"412";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"A.F. DI ARNOLFO E FERRARI SNC";"VIA MARTINETTO 34";"M";"Misto";"383";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4064";"CERVASCA";"ITALFRESCO DUE  S.r.l. (FAMILA)";"Via Monte Chersogno 2";"G";"Misto";"4337";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"DIMAR SPA";"VIA MARIO GATTI 14/A";"M";"Misto";"720";"NO";"0";"0";"1";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"BERTOLINO Bruno";"Via XXIV Maggio 32";"M";"Misto";"192";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"MILLENNIUM SRL";"CORSO PIEMONTE 16";"M";"Non alimentare";"340";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"COOP. TOP LABOR S.C.";"VIA SAN PIETRO";"M";"Misto";"518";"NO";"1";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"GAZZANO PIERGIORGIO";"VIA ROMITA";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"PRO VAL S.R.L.";"VIA MALPOTREMO 2";"M";"Misto";"625";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"RABBIA BARTOLOMEO";"Via Priocco 23";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4061";"CENTALLO";"COOP dei Lavoratori r.l.";"Regione San Quirico 667";"M";"Misto";"902";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4059";"CAVALLERMAGGIORE";"BIRAGHI SPA";"P.zale Einaudi 7";"M";"Alimentare";"400";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"IL COLONNELLO DI CANAVERO G.E.C. S.A.S.";"VIA MARIO GATTI 12";"M";"Non alimentare";"600";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4065";"CERVERE";"SURRAUTO di SURRA G. e C. SNC";"VIA FOSSANO 28";"M";"Non alimentare";"199";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4065";"CERVERE";"ASSELLE MOBILI S.r.l.";"VIA FOSSANO 34";"M";"Non alimentare";"1494";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"G.M.CE.GRANDI MAGAZZINI CEVA SRL";"VIA CASE ROSSE 3";"G";"Non alimentare";"6095";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"AUTORICAMBI DI BOTTO e C. SAS";"VIA ALDO MORO - CONDOMINIO ORCHIDEA";"M";"Non alimentare";"155";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"GERBINO GRAZIELLA";"VIA CONSOLATA 13/E";"M";"Non alimentare";"157";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"DIMAR SPA";"VIA CONSOLATA 7";"M";"Misto";"335";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"ELLERO SRL DI DEGIOVANNINI";"VIA TAMAGNO 1";"M";"Non alimentare";"183";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"TECOS SAS DI SURIA ROBERTO E ANTIBO RENATO";"VIA ALDO MORO";"M";"Non alimentare";"190";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"LA NUOVA AGRICOLA SNC DI MACAGNO SIMONA";"VIA TRENTO";"M";"Non alimentare";"200";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"MIAMI RISTORO SRL";"VIA BARBERIS 29";"M";"Misto";"418";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"LIN XUELIU";"VIA CONSOLATA 5";"M";"Non alimentare";"213";"NO";"0";"1";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"MAGAZZINI MONTELLO S.P.A.";"VIA BRA 109";"G";"Non alimentare";"1920";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"MAURO ARREDA SRL";"VIA GARESSIO 2";"M";"Non alimentare";"830";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"IN'S MERCATO S.P.A.";"VIA SAN BERNARDINO 1";"M";"Misto";"706";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"DIMAR S.P.A.";"C.SO L. EINAUDI 1";"M";"Misto";"385";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"CENTRO CALZATURIERO DEI ROERI s.r.l.";"VIA GARESSIO";"M";"Non alimentare";"1486";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"GAO PING";"VIA CASE ROSSE 2/E";"M";"Non alimentare";"462";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"DIMAR S.P.A.";"VIA SAN PIETRO 14";"M";"Misto";"404";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"MAGAZZINI MONTELLO S.P.A.";"VIA BRA 109";"M";"Non alimentare";"1080";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"MAGAZZINI MONTELLO S.P.A.";"VIA BRA 109";"G";"Non alimentare";"1716";"SI";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"F.LLI GUFFANTI S.R.L.";"VIA ROMITA 30";"M";"Misto";"397";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"G.M.CE GRANDI MAGAZZINI CEVA SRL";"VIA CASE ROSSE 9";"M";"Non alimentare";"277";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4066";"CEVA";"IDROCENTRO SPA";"STRADA DI MALPOTREMO 3/d";"M";"Non alimentare";"164";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4068";"CHIUSA DI PESIO";"SAM SRL";"VICOLO FILANDA 1";"M";"Misto";"399";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"MERULA MARCO";"VIA SAN ROCCO 18";"M";"Non alimentare";"935";"NO";"1";"0";"0";"0";""
"2014";"Cuneo";"4072";"CORNELIANO D'ALBA";"AL.MA 3SRL";"Piazza Cottolengo 61";"M";"Misto";"179";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"DIMAR S.P.A.";"VIA CUNEO 34/b";"M";"Misto";"1452";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"MAXI DI SRL";"CORSO L. EINAUDI SNC";"M";"Misto";"870";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"COORDINATI e COCCOLE DI CONTI MASSIMO e PEROTTO ROBERTO e C.S.N.C.";"VIA BRA 103";"M";"Non alimentare";"384";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"EDILARTE S.A.S.";"VIA CUNEO 32";"M";"Non alimentare";"320";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4073";"CORTEMILIA";"COOPERATIVA TOP LABOR SOC. COOPERATIVA";"C.SO L.EINAUDI 9/11";"M";"Misto";"590";"NO";"0";"0";"0";"1";""
"2014";"Cuneo";"4067";"CHERASCO";"MERULA MARCO";"VIA SAN ROCCO 18/B";"M";"Non alimentare";"405";"NO";"1";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"MAGAZZINI MONTELLO SPA";"VIA BRA 113";"M";"Non alimentare";"634";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4068";"CHIUSA DI PESIO";"FERRAMENTA COLORI SAS DI BIARESE DAVIDE";"PIAZZA  TRIESTE 4";"M";"Non alimentare";"210";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4068";"CHIUSA DI PESIO";"MOBILI AGU SRL";"VIA PROV. BEINETTE 51";"M";"Non alimentare";"705";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4068";"CHIUSA DI PESIO";"DRONERO CARPENTERIE SRL";"VIA PROV.BEINETTE 66";"M";"Non alimentare";"370";"NO";"0";"0";"0";"1";""
"2014";"Cuneo";"4073";"CORTEMILIA";"CONSORZIO AGRARIO PROVINCIALE SOCIETA' COOPERATIVA";"C.SO L.EINAUDI 4";"M";"Misto";"198";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4068";"CHIUSA DI PESIO";"DUTTO GIUSEPPE";"VIA CIRC.VIGNE 26";"M";"Non alimentare";"242";"NO";"0";"1";"0";"0";""
"2014";"Cuneo";"4072";"CORNELIANO D'ALBA";"AL.MA 3 SRL";"Via Muscatel 7";"M";"Misto";"182";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4068";"CHIUSA DI PESIO";"CASTELLINO E C. SNC";"VIA CIRC.MOMBRISONE 2";"M";"Non alimentare";"180";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4071";"CLAVESANA";"CIEMME DI CHIECCHIO MICHELE E C. S.N.C.";"VIA XXV APRILE 5";"M";"Non alimentare";"900";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"AGU PIETRO";"VIA SAVIGLIANO 12";"M";"Non alimentare";"170";"NO";"0";"0";"0";"0";""
"2014";"Cuneo";"4067";"CHERASCO";"MAGAZZINI MONTELLO S.P.A.";"VIA BRA 24";"M";"Non alimentare";"810";"NO";"0";"0";"0";"0";""
